task,sub,condition,a,v,t,st,alpha
flanker,7382,congruent,1.8182852,2.8319242,0.21781719,0.1262325,1.2616532
flanker,7383,congruent,2.3393636,3.6678753,0.2203102,0.115266874,1.4410479
flanker,7384,congruent,2.1147213,5.038978,0.24095793,0.093337424,1.444736
flanker,7385,congruent,2.7231815,4.3609915,0.24732351,0.116952926,1.4668494
flanker,7386,congruent,1.8351192,3.8736966,0.21623743,0.10247655,1.3432003
flanker,7387,congruent,2.0239382,3.828586,0.20279802,0.10454842,1.3603153
flanker,7388,congruent,1.9875243,3.5261827,0.20848238,0.11621173,1.4145074
flanker,7389,congruent,2.138348,3.1777823,0.19345683,0.12621967,1.273694
flanker,7390,congruent,2.4683418,3.2024443,0.2043947,0.12587896,1.5170771
flanker,7391,congruent,1.5825515,2.274854,0.24528462,0.12055572,1.3704253
flanker,7392,congruent,2.211902,3.965283,0.21831505,0.118645325,1.4023403
flanker,7393,congruent,2.11441,3.3470116,0.1958436,0.118902326,1.4489636
flanker,7394,congruent,1.9671798,3.5970595,0.25869137,0.112747684,1.417769
flanker,7395,congruent,2.4183748,4.759993,0.23710373,0.10307835,1.4056238
flanker,7396,congruent,1.8346398,4.4110165,0.23027278,0.09374518,1.4032366
flanker,7397,congruent,1.8907299,4.0297375,0.22079888,0.10300594,1.3276628
flanker,7398,congruent,2.6312087,4.7098866,0.222398,0.11008856,1.476492
flanker,7399,congruent,1.911042,3.6627836,0.19479541,0.1119655,1.3715341
flanker,7400,congruent,1.9945369,2.978348,0.2193828,0.118837774,1.4041089
flanker,7401,congruent,1.7127826,3.0336084,0.22513781,0.11095516,1.3923979
flanker,7402,congruent,2.5375261,4.0693793,0.20994197,0.10876064,1.3031138
flanker,7403,congruent,1.8137596,2.2990713,0.22496724,0.15251471,1.2713325
flanker,7404,congruent,1.3614529,2.8821259,0.2751887,0.11997104,1.3037099
flanker,7405,congruent,1.8086143,4.650424,0.20627257,0.086582065,1.34543
flanker,7406,congruent,2.3345633,2.8433964,0.21808581,0.13184968,1.4741652
flanker,7407,congruent,1.9655061,3.480292,0.20897357,0.117740095,1.3302913
flanker,7408,congruent,1.8239461,3.7652524,0.22743613,0.107850075,1.3145641
flanker,7409,congruent,1.9538846,3.8506818,0.20918863,0.11490085,1.456823
flanker,7410,congruent,2.041054,2.835532,0.26389068,0.13250995,1.3950576
flanker,7411,congruent,1.969305,3.768136,0.23830235,0.1060793,1.3731134
flanker,7412,congruent,2.1212993,2.709092,0.2313458,0.13149744,1.3935878
flanker,7413,congruent,1.8113549,1.8984749,0.19018476,0.13079424,1.2620559
flanker,7414,congruent,1.779314,4.1011934,0.21161258,0.097193025,1.3725625
flanker,7415,congruent,2.427763,4.900443,0.26174635,0.10832792,1.4594519
flanker,7416,congruent,1.8453794,3.6240306,0.23186485,0.11268581,1.4143776
flanker,7417,congruent,1.612365,2.4441059,0.18894069,0.10852989,1.3540918
flanker,7418,congruent,2.1820588,2.9463289,0.25324428,0.1339904,1.4212685
flanker,7419,congruent,1.5099937,3.5913038,0.1892096,0.098326094,1.3715601
flanker,7420,congruent,2.1695392,3.8341012,0.23728327,0.11827507,1.3934511
flanker,7421,congruent,2.2390807,3.6420333,0.203979,0.119966805,1.4631877
flanker,7422,congruent,2.331487,4.96612,0.23267357,0.10247132,1.4753263
flanker,7423,congruent,2.4102373,3.2196317,0.21992254,0.12766281,1.3878915
flanker,7424,congruent,2.170896,4.47219,0.23852235,0.1113379,1.3880543
flanker,7425,congruent,2.1512163,3.7477853,0.22074755,0.12593275,1.419896
flanker,7426,congruent,2.223901,3.2987926,0.25821465,0.13716106,1.3832294
flanker,7427,congruent,1.9213822,3.2537942,0.19786564,0.11526868,1.396063
flanker,7428,congruent,2.4937296,3.154466,0.24059775,0.1413662,1.4737186
flanker,7429,congruent,2.3485758,4.596026,0.24289493,0.105777964,1.3570946
flanker,7430,congruent,1.8735743,2.4888978,0.21176381,0.12158761,1.3868185
flanker,7431,congruent,1.863421,2.142787,0.21961167,0.13634953,1.3302215
flanker,7432,congruent,1.884989,3.8338437,0.24353212,0.12108707,1.3890535
flanker,7433,congruent,1.9373107,3.1952317,0.2285545,0.12579624,1.2964991
flanker,7434,congruent,1.8319969,2.0097442,0.21191087,0.13308975,1.2766254
flanker,7435,congruent,2.478643,4.627427,0.22081918,0.102502696,1.3759608
flanker,7436,congruent,1.8582003,2.830107,0.18432933,0.11405579,1.3342197
flanker,7437,congruent,2.5485525,3.6954906,0.2221292,0.12762588,1.441887
flanker,7438,congruent,2.3742375,4.3953996,0.25649056,0.115789086,1.4133358
flanker,7439,congruent,2.1224551,3.5688574,0.22581208,0.112485886,1.4302392
flanker,7440,congruent,2.1746259,4.9116845,0.21205665,0.09248242,1.3914207
flanker,7441,congruent,2.4830914,3.6467092,0.25609055,0.12292884,1.4574527
flanker,7442,congruent,2.189468,4.0526137,0.23982814,0.11284639,1.365956
flanker,7443,congruent,2.2655237,4.1164236,0.23140104,0.11862324,1.405272
flanker,7444,congruent,1.9715006,4.478755,0.211612,0.10044386,1.402642
flanker,7445,congruent,1.8010552,3.53412,0.22104862,0.11353155,1.3781266
flanker,7446,congruent,2.3804684,3.4989636,0.21016149,0.11671408,1.4538324
flanker,7447,congruent,1.8447423,3.4584835,0.22789289,0.11292863,1.4580686
flanker,7448,congruent,3.1559103,4.004837,0.4120575,0.14150845,1.4669987
flanker,7449,congruent,2.1268816,4.825714,0.25032097,0.098539375,1.3435662
flanker,7450,congruent,2.3937118,3.8093138,0.21118136,0.11283137,1.4789581
flanker,7451,congruent,2.0619466,4.02519,0.25693262,0.11043146,1.3195047
flanker,7452,congruent,2.003709,2.9184277,0.25441667,0.1338362,1.3290542
flanker,7453,congruent,2.1905146,4.0142765,0.24116227,0.11363562,1.380528
flanker,7454,congruent,2.241608,2.6175976,0.24469398,0.13006294,1.4686855
flanker,7455,congruent,2.180925,3.6042953,0.23221111,0.12297891,1.3774886
flanker,7456,congruent,2.8743093,5.175725,0.2727059,0.107230864,1.4272044
flanker,7457,congruent,2.2725182,3.0057847,0.2273552,0.12305075,1.3977027
flanker,7458,congruent,1.9489484,2.5036674,0.18123873,0.114658795,1.4932598
flanker,7459,congruent,2.2429714,3.8874013,0.20251465,0.12213331,1.4721131
flanker,7460,congruent,1.8803873,3.747807,0.20074902,0.1116531,1.3980805
flanker,7461,congruent,2.8682024,4.561134,0.27884007,0.11694172,1.412034
flanker,7462,congruent,2.2760162,2.9272,0.23795064,0.13322353,1.4209625
flanker,7463,congruent,1.612529,3.139874,0.19303916,0.10316887,1.4285687
flanker,7464,congruent,2.2621558,4.2160344,0.26223725,0.11071727,1.369116
flanker,7465,congruent,2.1069353,2.8056092,0.2058819,0.11674514,1.4813837
flanker,7466,congruent,2.076361,3.959499,0.20489949,0.10515833,1.4356626
flanker,7467,congruent,2.1511927,3.4914558,0.22412774,0.11301459,1.460015
flanker,8,congruent,2.0644398,5.3947115,0.23731771,0.09277064,1.345528
flanker,9,congruent,2.1384208,5.472037,0.21906947,0.093258426,1.4532428
flanker,9095,congruent,2.5881662,3.6539354,0.23566653,0.13138427,1.4886855
flanker,9096,congruent,2.538346,3.271386,0.26153156,0.14137226,1.333144
flanker,9097,congruent,1.9363968,2.9956267,0.26164234,0.12151,1.381711
flanker,9098,congruent,2.121673,2.494722,0.22357881,0.12886432,1.4415901
flanker,9099,congruent,2.1865008,2.9048026,0.2686627,0.14359507,1.2898957
flanker,9100,congruent,2.7544527,2.6078403,0.2557634,0.14033933,1.5668926
flanker,9101,congruent,2.0051072,2.4675906,0.24903424,0.12962008,1.4491265
flanker,9102,congruent,2.833274,3.8655317,0.31366128,0.13875028,1.4334277
flanker,9103,congruent,2.5430424,2.8249056,0.23531324,0.13591467,1.5392178
flanker,9104,congruent,2.2636328,2.9235775,0.2768812,0.14365725,1.3890815
flanker,9105,congruent,2.3238478,2.5747654,0.2475002,0.13058892,1.4839382
flanker,9106,congruent,2.4202654,3.0549948,0.26074135,0.15632682,1.429102
flanker,9107,congruent,2.9377387,3.0300343,0.2972233,0.15011068,1.5273498
flanker,9108,congruent,2.1342483,3.5545034,0.2548839,0.13204268,1.3689927
flanker,9109,congruent,2.5929844,2.4919357,0.17572391,0.1396927,1.4257189
flanker,9110,congruent,2.5026598,2.1381571,0.28000748,0.16486686,1.4692872
flanker,9111,congruent,2.3143716,3.1236207,0.28919846,0.14153081,1.3898855
flanker,9112,congruent,2.50696,4.4261255,0.25430444,0.11058277,1.3753645
flanker,9113,congruent,2.530926,3.7772872,0.2918783,0.13283953,1.336378
flanker,9114,congruent,2.3027601,2.3984432,0.23143455,0.13675664,1.480275
flanker,9115,congruent,2.3426523,2.4665117,0.29878086,0.15262167,1.4250016
flanker,9116,congruent,2.2007265,3.2293222,0.29628843,0.1533429,1.2797552
flanker,9117,congruent,2.5933323,3.860399,0.2741502,0.1209895,1.2473032
flanker,9118,congruent,2.1876533,3.4629953,0.27350542,0.134201,1.3212097
flanker,9119,congruent,2.4251149,3.8004937,0.2555434,0.12953633,1.3328149
flanker,9120,congruent,2.6187744,2.491389,0.25781035,0.14883743,1.5040444
flanker,9121,congruent,2.4078422,2.5472305,0.306676,0.17335203,1.3990124
flanker,9122,congruent,2.1810212,3.0714831,0.29097772,0.12735426,1.4385922
flanker,9123,congruent,2.6916764,2.9750955,0.2933143,0.18038274,1.3999208
flanker,9124,congruent,2.4799156,3.2690194,0.26184547,0.15187396,1.3876731
flanker,9125,congruent,2.4919076,3.15273,0.26139075,0.14052509,1.4787318
flanker,9126,congruent,2.5504324,4.749439,0.24161531,0.106875814,1.4059654
flanker,9127,congruent,2.577582,3.302308,0.2505615,0.12770376,1.3901128
flanker,9128,congruent,2.4064898,3.163395,0.25981206,0.13502178,1.3893874
flanker,9129,congruent,2.4384985,2.3047252,0.28481987,0.18312466,1.4294808
flanker,9130,congruent,3.0234056,2.5823004,0.32191023,0.19299823,1.4712626
flanker,9131,congruent,2.6172752,2.9245152,0.2538074,0.13559638,1.4935392
flanker,9132,congruent,2.4019516,2.7615259,0.26029575,0.14462638,1.4098963
flanker,9133,congruent,2.5114202,2.9974728,0.24252683,0.13566181,1.518314
flanker,9134,congruent,2.3490543,3.4346337,0.28629622,0.13466688,1.3142872
flanker,9135,congruent,2.2580872,4.167448,0.23129885,0.11493971,1.330437
flanker,9136,congruent,2.5912879,3.7696302,0.26916474,0.13557097,1.3442276
flanker,9137,congruent,2.8363976,4.0934377,0.29629305,0.13577731,1.5060711
flanker,9138,congruent,2.3544068,3.7393494,0.2717136,0.13057733,1.4049444
flanker,9139,congruent,2.6768744,2.505846,0.28416377,0.16448434,1.4886241
flanker,9140,congruent,2.384481,2.5316985,0.19376203,0.14130047,1.3204468
flanker,9141,congruent,2.6757169,4.5247316,0.24900366,0.107108094,1.3411424
flanker,9142,congruent,2.5168762,3.2276564,0.26895502,0.1363986,1.3685467
flanker,9143,congruent,2.8667555,4.9638844,0.24187186,0.10024542,1.3829794
flanker,9144,congruent,2.4415808,2.687997,0.2054229,0.13949944,1.4587758
flanker,9145,congruent,2.5910783,2.2635388,0.30284494,0.16440937,1.4915688
flanker,9146,congruent,2.5477087,2.9344292,0.2760622,0.14256597,1.4474474
flanker,9147,congruent,2.6180894,3.088361,0.24625055,0.13506438,1.5194029
flanker,9148,congruent,2.5606422,2.1049547,0.2558443,0.16226572,1.5140364
flanker,9149,congruent,2.220133,2.1195765,0.23604923,0.15860587,1.3889749
flanker,9150,congruent,2.2096722,2.9286587,0.25895002,0.13081649,1.4342012
flanker,9151,congruent,1.9630749,3.0153463,0.2614597,0.12795436,1.3397666
flanker,9152,congruent,2.815876,2.2776709,0.3257008,0.22517431,1.4238968
flanker,9153,congruent,1.9308889,2.674074,0.27923217,0.15226966,1.2863806
flanker,9154,congruent,2.3825104,2.73785,0.27802366,0.14488345,1.4266559
flanker,9155,congruent,2.406245,4.1339774,0.23765978,0.11397284,1.4816532
flanker,9156,congruent,2.411954,2.8404949,0.26476502,0.15072677,1.4650424
flanker,9157,congruent,2.4836986,4.0596285,0.27543095,0.112780154,1.306506
flanker,9158,congruent,1.8874509,1.7540464,0.26510805,0.1506933,1.4094251
flanker,9159,congruent,2.7534053,5.5648813,0.2544906,0.094082974,1.3955321
flanker,9160,congruent,2.3512068,2.460866,0.2606085,0.14209853,1.4806627
flanker,9161,congruent,2.527177,2.397675,0.2418856,0.14480905,1.5188857
flanker,9162,congruent,2.6070063,2.6731882,0.23632106,0.13802668,1.5166488
flanker,9163,congruent,2.842216,2.5003161,0.27058232,0.15859435,1.5191673
flanker,9164,congruent,2.0047073,2.0790696,0.29183218,0.1696949,1.3288037
flanker,9165,congruent,1.8660934,2.4705935,0.25542384,0.14193492,1.355049
flanker,9166,congruent,2.2513542,3.8484032,0.25682765,0.11500107,1.3761132
flanker,9167,congruent,2.6395023,2.739401,0.27586472,0.17480634,1.4025507
flanker,9168,congruent,2.87336,2.665801,0.27670634,0.14852357,1.5378807
flanker,9169,congruent,2.7097855,2.5695791,0.24813792,0.15049276,1.5284307
flanker,9170,congruent,2.1239629,2.8929272,0.27636313,0.12542729,1.4307866
flanker,9171,congruent,2.3487852,2.4285414,0.2895685,0.16085145,1.388174
flanker,9172,congruent,2.2501688,3.0478766,0.28585374,0.13608053,1.3941642
flanker,9173,congruent,2.2514567,4.8525367,0.2706977,0.10003169,1.336797
flanker,9174,congruent,1.8101505,2.6623163,0.30838954,0.15398823,1.2669003
flanker,9175,congruent,2.224606,2.3689165,0.264113,0.1414891,1.4655366
flanker,9176,congruent,2.421926,4.3775215,0.26058704,0.1144021,1.3527944
flanker,9177,congruent,2.1002586,2.0474257,0.2874381,0.15722354,1.4350401
flanker,9178,congruent,2.5942502,3.278772,0.31413975,0.16733685,1.3416685
flanker,9179,congruent,2.8079958,3.5028172,0.26788032,0.14873086,1.4353192
flanker,9180,congruent,2.350222,4.06332,0.28597534,0.118797936,1.4182882
flanker,9181,congruent,2.042596,2.2927756,0.24192192,0.13863406,1.378902
flanker,9182,congruent,2.3977988,3.1123197,0.27737784,0.14771578,1.4393878
flanker,9183,congruent,1.9016384,2.2737198,0.24622339,0.14474574,1.3772833
flanker,9184,congruent,2.6153286,2.2035775,0.3053968,0.1698676,1.4810058
flanker,9185,congruent,2.7711797,2.4658315,0.1986906,0.14940307,1.4935931
flanker,9186,congruent,1.9485496,2.8361444,0.20360458,0.13056856,1.3027817
flanker,9187,congruent,2.0118177,3.5054803,0.25384465,0.11332016,1.3725001
flanker,9188,congruent,2.9551847,4.136845,0.29820883,0.13169542,1.4733117
flanker,9189,congruent,2.2640243,2.0588756,0.25238335,0.1700882,1.4002424
flanker,9190,congruent,2.213428,4.401517,0.26041886,0.09779504,1.2982527
flanker,9191,congruent,2.48306,2.9857056,0.21618138,0.12275019,1.4630172
flanker,9192,congruent,2.2939868,3.754313,0.27552107,0.12869766,1.3216923
flanker,9193,congruent,2.3987756,2.3948336,0.26632416,0.14352994,1.5086464
flanker,9194,congruent,1.744807,1.6476167,0.19117513,0.13738465,1.2135067
flanker,9195,congruent,2.769255,3.4657743,0.20370615,0.13162339,1.1619095
flanker,9196,congruent,1.9690039,2.4035125,0.22580846,0.14021444,1.338937
flanker,9197,congruent,2.406396,2.5380328,0.23204279,0.15343413,1.4204478
flanker,9198,congruent,2.132436,3.2858973,0.26936096,0.12840758,1.3939418
flanker,9199,congruent,2.280225,2.525432,0.30864125,0.16529058,1.4020245
flanker,9200,congruent,2.6165726,2.3274987,0.24722809,0.15069164,1.4753114
flanker,9201,congruent,1.402506,2.1249723,0.27693653,0.1260621,1.3424801
flanker,9202,congruent,3.025375,2.425208,0.2986005,0.22657573,1.4465954
flanker,9203,congruent,2.5636091,3.9515285,0.24763834,0.11769747,1.4413714
flanker,9204,congruent,2.076404,2.5756044,0.28566593,0.14257412,1.3382459
flanker,9205,congruent,2.571092,2.4062967,0.24681535,0.13823462,1.5731496
flanker,9206,congruent,2.168666,3.1166985,0.3078322,0.14043817,1.3322971
flanker,9207,congruent,2.0435646,2.6086636,0.23173301,0.13916466,1.4045545
flanker,9208,congruent,2.0762286,3.2719655,0.27185112,0.12538894,1.3801843
flanker,9209,congruent,2.618113,3.4299352,0.28918308,0.14154041,1.4580405
flanker,9210,congruent,2.462812,1.8521531,0.16685946,0.13827702,1.2171443
flanker,9211,congruent,2.4536455,2.436136,0.2196408,0.13580969,1.4987392
flanker,9212,congruent,2.8151016,2.576586,0.26589972,0.16206019,1.5204588
flanker,9213,congruent,2.3556757,2.722538,0.2609134,0.13534646,1.4343195
flanker,9214,congruent,2.57127,2.3651762,0.23668255,0.14436807,1.4580079
flanker,9215,congruent,2.3030486,2.260911,0.28723833,0.16657159,1.3872358
flanker,9216,congruent,2.6133146,2.3551946,0.2884472,0.15038165,1.5259293
flanker,9217,congruent,2.1398544,1.7640185,0.18338646,0.14500432,1.279157
flanker,9218,congruent,2.1944964,1.9348196,0.29506746,0.16604936,1.4246464
flanker,9219,congruent,1.4683774,1.4418468,0.2023265,0.1608453,1.2997589
flanker,9220,congruent,2.0163603,2.410646,0.256368,0.14278388,1.3577787
flanker,9221,congruent,2.5023367,4.8551664,0.25721782,0.10201492,1.4254103
flanker,9222,congruent,2.742847,2.6412616,0.24240893,0.15106896,1.554312
flanker,9223,congruent,2.293722,2.9857316,0.21644227,0.13263166,1.283406
flanker,9224,congruent,1.9275172,3.6025429,0.22063151,0.10857933,1.4139966
flanker,9225,congruent,2.5391529,2.851993,0.2513286,0.13456582,1.5155305
flanker,9226,congruent,2.359754,3.0608242,0.28716612,0.14167768,1.373403
flanker,9227,congruent,3.7302463,2.900487,0.35249063,0.23119251,1.3007085
flanker,9228,congruent,1.5833408,2.0146506,0.26042372,0.1467212,1.3114889
flanker,9229,congruent,2.406619,3.569334,0.27630782,0.13750985,1.36355
flanker,9230,congruent,2.680923,3.294454,0.1889987,0.12570995,1.2588912
flanker,9231,congruent,2.0668879,2.1666334,0.2798335,0.16519119,1.3345518
flanker,9232,congruent,3.053584,3.9245956,0.19559504,0.12658608,1.2505994
flanker,9233,congruent,2.638889,2.8420591,0.24843517,0.13683982,1.5225215
flanker,9234,congruent,2.516254,2.8696153,0.27200073,0.14327824,1.4564931
flanker,9235,congruent,2.2724128,2.2237906,0.22294267,0.13318878,1.4960451
flanker,9236,congruent,2.5316656,3.0220945,0.24071312,0.13399929,1.498939
flanker,9237,congruent,2.6737297,2.3379421,0.2687538,0.14907861,1.5496742
flanker,9238,congruent,1.8809407,1.7950313,0.24295011,0.1382246,1.4139292
flanker,9239,congruent,2.422563,2.3308377,0.2791964,0.17233185,1.4485196
flanker,9240,congruent,2.822255,3.4108706,0.26387453,0.13914649,1.5227941
flanker,9241,congruent,2.2409015,2.6292903,0.2600125,0.1459879,1.4442301
flanker,9242,congruent,2.7836576,2.2259955,0.1968534,0.15146773,1.5314909
flanker,9243,congruent,2.3157344,2.7983928,0.30815673,0.14560957,1.3639654
flanker,9244,congruent,1.7739837,2.8462083,0.26253146,0.118796274,1.3577088
flanker,9245,congruent,2.3866143,2.4986095,0.2669384,0.1532436,1.4100782
flanker,9246,congruent,2.2486987,3.0827367,0.26916015,0.13584173,1.3968066
flanker,9247,congruent,2.4636636,3.3051353,0.23647968,0.1295219,1.4769306
flanker,9248,congruent,2.568602,2.7738159,0.26530862,0.15204844,1.4881548
flanker,9249,congruent,2.2321694,1.9834256,0.18189336,0.14738111,1.2470022
flanker,9250,congruent,2.3396,3.7099323,0.2745788,0.12220895,1.4232254
flanker,9251,congruent,2.410748,2.6240711,0.2625789,0.13776109,1.4427447
flanker,9252,congruent,2.528852,3.044608,0.27298322,0.14676814,1.4239016
flanker,9253,congruent,1.990103,3.3131158,0.24185434,0.12561283,1.3300254
flanker,9254,congruent,2.3872397,3.3773198,0.26796022,0.14328486,1.4313129
flanker,9255,congruent,2.2738698,2.3486047,0.24378516,0.1599152,1.3114793
flanker,9256,congruent,2.3852065,3.9948926,0.24350205,0.118913434,1.3837194
flanker,9257,congruent,2.2686362,2.1160226,0.274185,0.15899272,1.4157133
flanker,9258,congruent,2.0376165,2.785511,0.30609798,0.13814434,1.3792614
flanker,9259,congruent,1.7732902,2.8747919,0.2551415,0.13528767,1.3428296
flanker,9260,congruent,2.5295699,2.3797383,0.28911605,0.16377963,1.4310695
flanker,9261,congruent,1.9547462,1.9586734,0.28989822,0.14955923,1.4080434
flanker,9262,congruent,2.5591302,3.565442,0.30531317,0.14977983,1.3435291
flanker,9263,congruent,2.6119819,3.3887577,0.27291906,0.14189824,1.4545286
flanker,9264,congruent,2.5154917,3.3890734,0.2630412,0.13353346,1.4187511
flanker,9265,congruent,2.7886992,3.6295183,0.25774443,0.12995932,1.5105425
flanker,9266,congruent,2.3019328,2.516264,0.23887135,0.15877621,1.4616574
flanker,9267,congruent,2.7950869,2.4748588,0.27586654,0.1599786,1.5394145
flanker,9268,congruent,2.241166,2.7504418,0.21103245,0.13095596,1.2668023
flanker,9269,congruent,2.3146145,3.5106795,0.28080395,0.13322674,1.3350147
flanker,9270,congruent,2.1020384,2.7103567,0.2638651,0.1364246,1.4065822
flanker,9271,congruent,2.563726,3.7635844,0.27034685,0.121535584,1.390863
